Name,Weight,Id,Details,Price,Price per Kg,Promotion Discount,Promotion End Date,Image Url
Parmigiano Reggiano DOP Grattugiato U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/85706,"1 conf 100g | 21,90 €/kg","2,19","21,90",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/85706/461B37AB-D304-4EAD-9C2D-00A8BA31191A_1_MEDIUM.Jpg
Formaggio Grattugiato U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/84433,"1 conf 100g | 15,90 €/kg","1,59","15,90",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/84433/E505739E-27A2-47F8-B52A-26A44983B9C3_1_MEDIUM.Jpg
Snack di Grana Padano DOP U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/49569,"1 conf 100g | 23,90 €/kg","2,39","23,90",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/49569/1D6A1740-A256-4A49-A59D-C2EC2F86862C_1_MEDIUM.Jpg
Mix Grattugiato U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/44483,"1 conf 200g | 12,95 €/kg","2,59","12,95",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/44483/E9CB8938-B6BB-407B-AF3F-E0EBD5ED74A1_1_MEDIUM.Jpg
Tre Mozzarelle U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/88437,"1 conf 300g | 8,96 €/kg","2,69","8,96",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/88437/79507EE8-9611-4AF0-A3A0-259FC9F29611_1_MEDIUM.Jpg
Mozzarella U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/88436,"1 conf 100g | 10,90 €/kg","1,09","10,90",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/88436/A1FA217A-39CA-4E5A-A9EC-3CFDD47520D4_1_MEDIUM.Jpg
Mozzarella Light U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/88435,"1 conf 125g | 9,52 €/kg","1,19","9,52",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/88435/A9B628AD-B923-4D95-82F7-7E29649FE835_1_MEDIUM.Jpg
Mozzarella di Bufala Campana DOP Bocconcini U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/82000,"1 conf 400g | 14,97 €/kg","5,99","14,97",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/82000/A50CDB07-5B06-42F1-A326-BB09C16661FF_1_MEDIUM.Jpg
Mozzarella di Bufala Campana DOP U! Confronta e Risaprmia,,https://www.spesaonline.unes.it/p/81999,"1 conf 150g | 14,60 €/kg","2,19","14,60",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/81999/0EF93E9F-B5BE-4C16-965E-07A00AF44E12_1_MEDIUM.Jpg
CILIEGINE DI MOZZARELLA U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/77853,"1 conf 150g | 11,26 €/kg","1,69","11,26",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/77853/D1A43218-742A-4755-B591-43916C692624_1_MEDIUM.Jpg
Mozzarella U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/47900,"1 conf 400g | 8,47 €/kg","2,69","8,47",€0.70,10/12,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/47900/0B77363E-8C62-469E-B311-5ABC0418FEA8_1_MEDIUM.Jpg
Formaggio Spalmabile Senza Lattosio U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/87620,"1 conf 150g | 13,26 €/kg","1,99","13,26",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/87620/FA36490A-6A82-4D96-A89A-5BB9453D0E68_1_MEDIUM.Jpg
Mascarpone U! Confronta e Risaprmia,,https://www.spesaonline.unes.it/p/44759,"1 conf 250g | 8,60 €/kg","2,15","8,60",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/44759/AC632D8C-3147-4665-99AF-F4DDBF61C5E0_1_MEDIUM.Jpg
Mascarpone U! Confronta e Risaprmia,,https://www.spesaonline.unes.it/p/44486,"1 conf 500g | 7,98 €/kg","3,99","7,98",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/44486/F295638F-68FD-4602-8609-7EA85B8B6798_1_MEDIUM.Jpg
Stracchino Senza Lattosio U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/88860,"1 conf 100g | 13,90 €/kg","1,39","13,90",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/88860/C2C3E191-F387-4CFF-B5C3-BBA25C30F919_1_MEDIUM.Jpg
Ricottine Senza Lattosio U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/88859,"1 conf 200g | 7,95 €/kg","1,59","7,95",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/88859/831F495F-00B6-4311-A3A0-A4A34A8A7406_1_MEDIUM.Jpg
Caprino di Latte Caprino U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/80901,"1 conf 120g | 19,08 €/kg","2,29","19,08",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/80901/065D36C3-5DEE-40F7-B00E-C3E00D7FB784_1_MEDIUM.Jpg
Caprino di Latte Vaccino U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/80900,"1 conf 120g | 14,08 €/kg","1,69","14,08",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/80900/FA2CF2A1-9B83-4009-8AF7-5AB35C42665B_1_MEDIUM.Jpg
Gorgonzola DOP Piccante U! Confronta e Risparmia - 150 g,,https://www.spesaonline.unes.it/p/79183,"1 conf 150g | 14,60 €/kg","2,19","14,60",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/79183/7D1A21A7-00CE-4988-863E-D6FC84BB3985_1_MEDIUM.Jpg
Stracchino 100 G U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/64474,"1 conf 100g | 12,90 €/kg","1,29","12,90",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/64474/3636C637-C4B0-437F-94B2-738273EC8016_1_MEDIUM.Jpg
Stracchino U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/64472,"1 conf 165g | 11,45 €/kg","1,89","11,45",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/64472/ADB7D9F4-C497-496E-95C0-2F6C38FCA2EE_1_MEDIUM.Jpg
Stracchino Light U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/64469,"1 conf 165g | 10,84 €/kg","1,79","10,84",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/64469/48C8FB0C-1653-4FD9-B7EA-82A544199F56_1_MEDIUM.Jpg
Feta DOP U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/61003,"1 conf 200g | 15,95 €/kg","3,19","15,95",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/61003/866B7C39-27A7-4FAF-9663-5BFED650E9E1_1_MEDIUM.Jpg
Brie U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/58403,"1 conf 200g | 11,45 €/kg","2,29","11,45",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/58403/D55ACFDA-9CDB-4F0D-8D28-84D94B4FFEA7_1_MEDIUM.Jpg
2 RICOTTINE LIGHT A TASSO RIDOTTO DI GRASSI U! Confronta & Risparmia,,https://www.spesaonline.unes.it/p/57834,"1 conf 200g | 6,45 €/kg","1,29","6,45",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/57834/D09B27E9-1AF2-4236-A7AC-77171C03B5F7_1_MEDIUM.Jpg
Taleggio DOP U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/49406,"1 conf 230g | 11,69 €/kg","2,69","11,69",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/49406/9189DB88-8D81-4342-9643-8C97D4775359_1_MEDIUM.Jpg
Quartirolo Lombardo DOP U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/49405,"1 conf 250g | 10,36 €/kg","2,59","10,36",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/49405/F101A3B0-7AC2-472F-85BD-48BC02069B49_1_MEDIUM.Jpg
Ricotta U! Confronta & Risparmia,,https://www.spesaonline.unes.it/p/44844,"1 conf 250g | 4,36 €/kg","0,79","4,36",€0.30,10/12,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/44844/619A200F-2F5A-463C-8F0D-63744C22593B_1_MEDIUM.Jpg
Scamorza Affumicata,300 g,https://www.spesaonline.unes.it/p/39618,"1 conf 300g | 10,63 €/kg","3,19","10,63",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/39618/DB979F34-EFA4-4EC0-8E55-35C8EBF153D8_1_MEDIUM.Jpg
Scamorza Dolce,300 g,https://www.spesaonline.unes.it/p/39616,"1 conf 300g | 10,63 €/kg","3,19","10,63",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/39616/043D1A41-DD6E-4BF7-8AFE-4DFEBA3C05CC_1_MEDIUM.Jpg
Gorgonzola DOP Dolce U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/39235,"1 conf 150g | 13,26 €/kg","1,99","13,26",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/39235/88493CF3-00FD-45B3-971A-A1A00FA105F9_1_MEDIUM.Jpg
Torta di Gorgonzola DOP e mascarpone U! Confronta & Risparmia,,https://www.spesaonline.unes.it/p/39234,"1 conf 150g | 15,93 €/kg","2,39","15,93",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/39234/D07E4C43-75FB-4330-8D12-DD376244B3B3_1_MEDIUM.Jpg
Primosale U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/1968,"1 conf 140g | 12,78 €/kg","1,79","12,78",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/1968/391CEF90-9532-48B7-A89A-219A409F5206_1_MEDIUM.Jpg
6 Fettine Senza Lattosio U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/87738,"1 conf 150g | 9,93 €/kg","1,49","9,93",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/87738/A7038531-80D0-4413-AE4D-21F77290C602_1_MEDIUM.Jpg
8 Fettine Light U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/73678,"1 conf 200g | 7,45 €/kg","1,49","7,45",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/73678/31836A4D-0B8F-4DDD-95AB-25E0537C8CCE_1_MEDIUM.Jpg
16 Fettine Formaggio Fuso U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/67652,"1 conf 400g | 6,72 €/kg","2,69","6,72",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/67652/5393F831-EAB9-4940-97E9-DC626A9ED656_1_MEDIUM.Jpg
8 Fettine Formaggio Fuso U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/67651,"1 conf 200g | 7,95 €/kg","1,59","7,95",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/67651/74F417DD-A020-4166-962C-FD27C4970CD5_1_MEDIUM.Jpg
Scamorza a Fette,150 g,https://www.spesaonline.unes.it/p/89915,"1 conf 150g | 13,26 €/kg","1,99","13,26",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/89915/D60D1462-35DD-4373-8F0B-85835BB0EF6E_1_MEDIUM.Jpg
Scamorza Affumicata a Fette,150 g,https://www.spesaonline.unes.it/p/89914,"1 conf 150g | 13,26 €/kg","1,99","13,26",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/89914/8017E599-9889-495B-BAA1-6FE8D15E1E68_1_MEDIUM.Jpg
Mozzarella a Fette Senza Lattosio U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/89913,"1 conf 120g | 18,25 €/kg","2,19","18,25",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/89913/DD6A18D7-FF00-4DBB-B6AA-672E613A9AD8_1_MEDIUM.Jpg
Mozzarella a Fette,150 g,https://www.spesaonline.unes.it/p/89912,"1 conf 150g | 13,93 €/kg","2,09","13,93",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/89912/EF7C50E5-EE60-4FC3-B608-ACE2028F03A4_1_MEDIUM.Jpg
Fontal a Fette U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/89911,"1 conf 150g | 13,26 €/kg","1,99","13,26",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/89911/B3E0B39F-C725-40C9-8634-CBD61E61386F_1_MEDIUM.Jpg
Edamer a Fette U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/89910,"1 conf 150g | 13,93 €/kg","2,09","13,93",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/89910/B3BF474A-1B37-4041-B08B-70D43054A06D_1_MEDIUM.Jpg
Maasdammer U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/59075,"1 conf 250g | 11,56 €/kg","2,89","11,56",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/59075/07DD2705-1A76-489F-9A1A-C1E93DF510A1_1_MEDIUM.Jpg
Edamer U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/54974,"1 conf 250g | 11,56 €/kg","2,89","11,56",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/54974/021C5542-C27C-4A41-9C0C-33781A68273F_1_MEDIUM.Jpg
Emmentaler DOP U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/53223,"1 conf 200g | 21,45 €/kg","4,29","21,45",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/53223/4BFD910F-97A6-4C2D-BEC6-43425B9149BB_1_MEDIUM.Jpg
Formaggio Fresco da Taglio U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/50185,"1 conf 250g | 11,00 €/kg","2,75","11,00",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/50185/13B56E2E-7CFF-4ABE-A7B1-8A8A0D95D948_1_MEDIUM.Jpg
Emmental Bavarese U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/44468,"1 conf 250g | 11,56 €/kg","2,89","11,56",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/44468/A1775A16-E20B-4AE0-97F4-33CEC9F45320_1_MEDIUM.Jpg
Asiago DOP U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/40328,"1 conf 250g | 13,16 €/kg","3,29","13,16",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/40328/1FA2A122-ED9B-49D8-A801-25858FBC9178_1_MEDIUM.Jpg
Fontal U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/185002,"1 conf 250g | 11,16 €/kg","2,79","11,16",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/185002/248E0AD8-6371-4C6E-8EBC-9CAE65A6976C_1_MEDIUM.Jpg
Prosciutto Cotto Alta Qualità U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/98124,"1 conf 60g | 23,16 €/kg","1,39","23,16",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/98124/9E6658A6-7138-4BB6-9B69-F757129583DF_1_MEDIUM.Jpg
Prosciutto Cotto Arrosto U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/98122,"1 conf 100g | 22,90 €/kg","2,29","22,90",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/98122/0FC66F9C-BF58-4FEB-88BD-73B8133FB8D9_1_MEDIUM.Jpg
Prosciutto Cotto Alta Qualità a Basso Contenuto di Grassi U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/98115,"1 conf 120g | 18,25 €/kg","2,19","18,25",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/98115/76DEC0CA-ACF5-4BC2-A346-7242FAF12C72_1_MEDIUM.Jpg
Porchetta U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/98012,"1 conf 100g | 27,90 €/kg","2,79","27,90",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/98012/9C8D8673-7B50-4F2F-90B2-05598B3D526C_1_MEDIUM.Jpg
Prosciutto Cotto Alta Qualità Praga U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/86070,"1 conf 120g | 24,91 €/kg","2,99","24,91",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/86070/A41E9172-EF61-43BB-B62E-10A13D161DC6_1_MEDIUM.Jpg
Prosciutto Cotto Arrosto U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/53890,"1 conf 100g | 25,90 €/kg","2,59","25,90",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/53890/7A923E24-BBAB-4F3A-B3F0-C0086E587EFA_1_MEDIUM.Jpg
Prosciutto Crudo Stagionato U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/98116,"1 conf 100g | 29,90 €/kg","2,39","29,90",€0.60,10/12,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/98116/9B16CF95-80D3-4D91-A696-E10378879A05_1_MEDIUM.Jpg
Prosciutto Crudo Stagionato Light U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/98006,"1 conf 80g | 33,62 €/kg","2,69","33,62",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/98006/0F691AE1-D9E9-4921-8C7F-7BD9A0B11EAB_1_MEDIUM.Jpg
Salame Milano U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/98127,"1 conf 50g | 25,80 €/kg","1,29","25,80",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/98127/8A995EC4-96ED-4A1C-8845-0579BAEF22D8_1_MEDIUM.Jpg
Salame Ungherese U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/44682,"1 conf 100g | 23,90 €/kg","2,39","23,90",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/44682/1346A7B4-A876-426C-9079-2E205FDBACF5_1_MEDIUM.Jpg
Salame Tipo Milano U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/44680,"1 conf 100g | 23,90 €/kg","2,39","23,90",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/44680/7211EA2E-F6CC-4007-AB94-6D71EFD823C9_1_MEDIUM.Jpg
Bresaola della Valtellina IGP Punta d'Anca U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/202031,"1 conf 100g | 42,90 €/kg","4,29","42,90",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/202031/28BCF9C4-672D-46FB-9575-A148B6AC1837_1_MEDIUM.Jpg
Bresaola Punta d'Anca U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/98347,"1 conf 50g | 43,80 €/kg","2,19","43,80",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/98347/6A48FAAD-12A2-4312-99D9-25078F2F6CB5_1_MEDIUM.Jpg
Tacchino Arrosto U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/98125,"1 conf 60g | 21,50 €/kg","1,29","21,50",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/98125/B836A707-CDAD-4A45-978B-8DA1344DF52F_1_MEDIUM.Jpg
Tacchino Arrosto U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/98119,"1 conf 100g | 25,90 €/kg","2,59","25,90",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/98119/7AB43D05-D345-459C-B4E8-066745B61023_1_MEDIUM.Jpg
Arrosto di Pollo alle Erbe a Basso Contenuto di Grassi U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/98008,"1 conf 120g | 20,75 €/kg","1,99","20,75",€0.50,10/12,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/98008/F60AAEB7-FF18-4054-8AC7-9E03FA1996C6_1_MEDIUM.Jpg
Arrosto di Pollo U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/83625,"1 conf 100g | 20,90 €/kg","2,09","20,90",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/83625/5CE18DB8-DD49-472B-8152-7C40C520D336_1_MEDIUM.Jpg
Spianata Piccante e Scamorza Affumicata U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/20865,"1 conf 120g | 34,08 €/kg","4,09","34,08",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/20865/46BCA20E-32D7-4260-AA7B-A1BB0E6496AA_1_MEDIUM.Jpg
Crudo e Scamorza U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/20864,"1 conf 120g | 34,08 €/kg","4,09","34,08",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/20864/1B85A5C5-F455-4963-80BE-101E3DD9B5BD_1_MEDIUM.Jpg
Speck e Brie U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/20862,"1 conf 120g | 34,08 €/kg","4,09","34,08",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/20862/2AC081D3-E503-4683-90A2-9EBC1A222110_1_MEDIUM.Jpg
Mortadella U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/98126,"1 conf 70g | 18,42 €/kg","1,29","18,42",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/98126/3ABF59C2-AF06-4D18-826F-4CAF59C431D8_1_MEDIUM.Jpg
Bacon U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/98121,"1 conf 100g | 22,90 €/kg","2,29","22,90",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/98121/E9F22CF4-E9DF-4313-A7B9-7E51E6936D36_1_MEDIUM.Jpg
Speck U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/98120,"1 conf 100g | 29,90 €/kg","2,99","29,90",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/98120/770249BE-CDED-4171-8145-B6C7A7E59A2E_1_MEDIUM.Jpg
Mortadella con Pistacchio U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/98118,"1 conf 100g | 19,90 €/kg","1,99","19,90",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/98118/F4D0C9E9-4DAE-4635-9426-9503F8D12884_1_MEDIUM.Jpg
Coppa U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/98010,"1 conf 50g | 31,80 €/kg","1,59","31,80",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/98010/BE058229-EAB4-47EC-B136-2B9EB8EDDC99_1_MEDIUM.Jpg
Pancetta U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/44683,"1 conf 100g | 24,90 €/kg","2,49","24,90",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/44683/A592FAC7-6CA9-4B49-820C-180B1FF6012E_1_MEDIUM.Jpg
Coppa U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/44681,"1 conf 100g | 31,90 €/kg","3,19","31,90",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/44681/B51F1059-44B4-4F41-9ACB-33FBFE7D911A_1_MEDIUM.Jpg
Prosciutto Cotto a Cubetti U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/84552,"1 conf 160g | 15,56 €/kg","2,49","15,56",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/84552/2C8218D8-35E0-4F66-B82F-5B12423245E9_1_MEDIUM.Jpg
Würstel Pollo e Tacchino U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/206418,"1 conf 100g | 5,90 €/kg","0,59","5,90",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/206418/B488A860-BAD2-4938-ABDD-26A628E4155D_1_MEDIUM.Jpg
Würstel Suino U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/206415,"1 conf 250g | 6,36 €/kg","1,59","6,36",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/206415/ACB88472-DA2D-45D0-9EB3-4704DC896676_1_MEDIUM.Jpg
Würstel Suino U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/206414,"1 conf 100g | 7,90 €/kg","0,79","7,90",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/206414/3E76862D-F89A-467D-9E15-6301133F95A4_1_MEDIUM.Jpg
Würstel Pollo e Tacchino U! Confronta e Risparmia,,https://www.spesaonline.unes.it/p/10389,"1 conf 250g | 6,36 €/kg","1,59","6,36",,,https://unesretailprod.blob.core.windows.net/retail/FRESCHI/SALUMI%20/%20LATTICINI/10389/F55CE13B-D6DA-4CC8-B2C9-08823E1076FF_1_MEDIUM.Jpg
